segment_id	char_range	frame_range	speaker_id	document_id
bedfca7a-2825-480d-a58e-65a2290d6207	[281899, 281924)	[408662, 408680)	T5_Comments	BE_2019_005_T_ELAN
2ff540cf-21f4-4ead-be82-5d84b7ff74b0	[281924, 281948)	[410359, 410419)	T5_Comments	BE_2019_005_T_ELAN
9f22c1e6-9fe5-4899-bc5e-8e849ed1ee0b	[281948, 281964)	[412237, 412287)	T5_Comments	BE_2019_005_T_ELAN
4f3cf46a-4ea3-4bc7-8b9f-fbfef84ed637	[281964, 281985)	[412292, 412319)	T5_Comments	BE_2019_005_T_ELAN
1ad134f2-0d10-49e4-b9d9-8da1c08fbee2	[281985, 282010)	[415327, 415376)	T5_Comments	BE_2019_005_T_ELAN
b71aa79e-ecd1-4822-a31b-1d96f9097138	[282010, 282027)	[415833, 415847)	T5_Comments	BE_2019_005_T_ELAN
3604e336-b6a9-4aa7-8f08-b8d098d277ee	[282027, 282044)	[416056, 416067)	T5_Comments	BE_2019_005_T_ELAN
27671083-d1f7-4118-a3de-a9ba5d72beff	[282044, 282061)	[416077, 416088)	T5_Comments	BE_2019_005_T_ELAN
87a0bb54-5306-44b6-8eec-9b64344d9abc	[282061, 282078)	[416140, 416169)	T5_Comments	BE_2019_005_T_ELAN
487d50de-4468-4263-a4ec-8d02e890a567	[282078, 282095)	[416254, 416268)	T5_Comments	BE_2019_005_T_ELAN
310b2a7d-47a5-4c05-bd1c-956d5248749f	[282095, 282110)	[416281, 416325)	T5_Comments	BE_2019_005_T_ELAN
406b287b-f913-4619-8027-482261de0ee8	[282110, 282134)	[416325, 416374)	T5_Comments	BE_2019_005_T_ELAN
41df661b-c5fb-4b5b-a639-801cc75f4e71	[282134, 282158)	[416440, 416468)	T5_Comments	BE_2019_005_T_ELAN
28a8fa5c-00b2-4c8d-8a18-fd24bbe05350	[282158, 282173)	[417497, 417541)	T5_Comments	BE_2019_005_T_ELAN
089b3d15-87c5-4da5-aa0d-02e7ce11bc65	[282173, 282188)	[417541, 417595)	T5_Comments	BE_2019_005_T_ELAN
ad244207-6d10-4c86-b0ed-5b1ac754fe71	[282188, 282212)	[417710, 417768)	T5_Comments	BE_2019_005_T_ELAN
6b8807c3-cdb3-4349-a557-99e5cadd9107	[282212, 282229)	[418054, 418087)	T5_Comments	BE_2019_005_T_ELAN
d7120ca5-72cb-42b2-bfdd-13357e727ebf	[282229, 282259)	[418681, 418699)	T5_Comments	BE_2019_005_T_ELAN
d61a1bec-940d-4a91-8ce9-d20ca537e6c7	[282259, 282276)	[420421, 420431)	T5_Comments	BE_2019_005_T_ELAN
e641235f-231c-47e0-b8ea-500e911b72cc	[282276, 282290)	[421038, 421102)	T5_Comments	BE_2019_005_T_ELAN
3e9e8b49-0189-4067-9ba3-124fcc344218	[282290, 282316)	[421295, 421317)	T5_Comments	BE_2019_005_T_ELAN
eb717711-1402-4f37-bff8-3bded9502545	[282316, 282330)	[421682, 421694)	T5_Comments	BE_2019_005_T_ELAN
08f29a24-e467-474a-bdd7-317274a7773d	[282330, 282347)	[421953, 422020)	T5_Comments	BE_2019_005_T_ELAN
dc71b4d8-2d59-4e54-ab19-7bb46dc55603	[282347, 282401)	[426282, 426357)	T5_Comments	BE_2019_005_T_ELAN
76fa3cb9-1e9d-42bb-8194-5656181f387c	[282401, 282415)	[426473, 426520)	T5_Comments	BE_2019_005_T_ELAN
ec72d837-1ab4-4a79-b3f8-05f46da048a1	[282415, 282432)	[427385, 427437)	T5_Comments	BE_2019_005_T_ELAN
c13e2aca-f2fb-4761-91ba-88c4bcb86ab9	[282432, 282451)	[427766, 427787)	T5_Comments	BE_2019_005_T_ELAN
3cc6bd6b-35bb-474a-8235-bc5c35d934c8	[282451, 282478)	[428092, 428128)	T5_Comments	BE_2019_005_T_ELAN
deaa7550-3668-4392-bdba-d0bc0382e2da	[282478, 282505)	[428191, 428244)	T5_Comments	BE_2019_005_T_ELAN
a06ce3f7-8d7a-4f6d-8595-71feedcac35a	[282505, 282522)	[428877, 428892)	T5_Comments	BE_2019_005_T_ELAN
9bfee5ee-f696-4391-bc04-bfd702f9c50d	[282522, 282539)	[429035, 429048)	T5_Comments	BE_2019_005_T_ELAN
6300a8f8-8b6d-43db-afb4-d0101a163f77	[282539, 282567)	[429062, 429104)	T5_Comments	BE_2019_005_T_ELAN
f6190099-acd8-4120-a416-5999c0cfbc0f	[282567, 282584)	[429381, 429398)	T5_Comments	BE_2019_005_T_ELAN
a01ad4b9-8f38-484f-b48a-32bc9afce197	[282584, 282598)	[429945, 430054)	T5_Comments	BE_2019_005_T_ELAN
3f20f667-e10c-4069-a28f-ebf48bf2ba46	[282598, 282615)	[431966, 431977)	T5_Comments	BE_2019_005_T_ELAN
301bccb7-c152-4d52-9b9a-ffb0361a5752	[282615, 282630)	[432171, 432197)	T5_Comments	BE_2019_005_T_ELAN
56cd845f-cc9d-4687-9926-c82b7e0f14dc	[282630, 282654)	[432567, 432654)	T5_Comments	BE_2019_005_T_ELAN
33987d0b-34d9-4570-9d87-569e50c6f045	[282654, 282680)	[432828, 432887)	T5_Comments	BE_2019_005_T_ELAN
b3db9ff7-e044-411f-8099-c97e56a5ccb9	[282680, 282701)	[433802, 433848)	T5_Comments	BE_2019_005_T_ELAN
5c3d9985-68e1-4e3b-8e5b-b14e2e969181	[282701, 282718)	[434094, 434152)	T5_Comments	BE_2019_005_T_ELAN
fc00864a-efb3-471c-a88e-07322e369ade	[282718, 282748)	[435330, 435400)	T5_Comments	BE_2019_005_T_ELAN
a9453b8f-273a-4e64-a546-6e43d5c2fbb0	[282748, 282765)	[435727, 435738)	T5_Comments	BE_2019_005_T_ELAN
aa7654da-19f5-4d6a-805c-7d9b1969381d	[282765, 282788)	[435749, 435815)	T5_Comments	BE_2019_005_T_ELAN
0e6b4080-863c-491a-8ded-2f02ac20baf3	[282788, 282811)	[435819, 435900)	T5_Comments	BE_2019_005_T_ELAN
a4e173d8-bf92-4977-93f5-c9c18f9f4191	[282811, 282834)	[436035, 436078)	T5_Comments	BE_2019_005_T_ELAN
5deedbba-5039-4b42-9142-1eb428d7422c	[282834, 282869)	[436226, 436288)	T5_Comments	BE_2019_005_T_ELAN
e7a79c21-8e37-42b0-90c4-8e1f932f1dd5	[282869, 282889)	[437135, 437173)	T5_Comments	BE_2019_005_T_ELAN
a5cee13f-03d8-4b75-82bc-3026098c363a	[282889, 282906)	[437942, 437955)	T5_Comments	BE_2019_005_T_ELAN
e55bfcb1-3146-41c8-8b93-d3e9891f2558	[282906, 282923)	[438096, 438104)	T5_Comments	BE_2019_005_T_ELAN
b31b02e3-537c-4926-8d18-013f70b39bfa	[282923, 282940)	[438361, 438421)	T5_Comments	BE_2019_005_T_ELAN
293bdfe2-92ac-4653-a95e-c9689ec2de42	[282940, 282957)	[439054, 439065)	T5_Comments	BE_2019_005_T_ELAN
8db65647-5565-46f5-920d-2f914b43a34f	[282957, 282983)	[441769, 441800)	T5_Comments	BE_2019_005_T_ELAN
84938ae1-b954-4f44-9c89-346e1f17615a	[282983, 283000)	[442248, 442266)	T5_Comments	BE_2019_005_T_ELAN
59e36eab-bae4-4bed-971c-17b7249965e7	[283000, 283029)	[443607, 443634)	T5_Comments	BE_2019_005_T_ELAN
99d7ff2e-a7f4-4077-9d30-07514b37d020	[283029, 283054)	[444414, 444498)	T5_Comments	BE_2019_005_T_ELAN
02e9bdbe-30fc-4c33-966a-8b3bd7eab688	[283054, 283077)	[444498, 444510)	T5_Comments	BE_2019_005_T_ELAN
f4f61baa-3d63-4d18-8a60-78049de1d45e	[283077, 283097)	[445139, 445148)	T5_Comments	BE_2019_005_T_ELAN
453f2cf6-03b3-4c7b-9d0b-e37d93f02508	[283097, 283111)	[446687, 446742)	T5_Comments	BE_2019_005_T_ELAN
90fd6f75-721f-415b-845b-b609d51e4205	[283111, 283128)	[448211, 448226)	T5_Comments	BE_2019_005_T_ELAN
ac55865e-eb47-4688-917c-881eaa7c3d3f	[283128, 283145)	[450773, 450794)	T5_Comments	BE_2019_005_T_ELAN
4cada6db-573d-421f-a3ad-83483011e40a	[283145, 283168)	[451382, 451439)	T5_Comments	BE_2019_005_T_ELAN
80cdb7ba-9f8b-424e-bab0-9daabae8d992	[283168, 283186)	[456942, 456965)	T5_Comments	BE_2019_005_T_ELAN
848497c9-5b9a-441e-a157-bffc1748cc76	[283186, 283209)	[458358, 458415)	T5_Comments	BE_2019_005_T_ELAN
5a8f4c29-b5f3-46ab-b16e-d0bc6f9816bc	[283209, 283238)	[458601, 458652)	T5_Comments	BE_2019_005_T_ELAN
be07afbe-981e-43a4-8ee3-6f3ef7414200	[283238, 283266)	[459354, 459381)	T5_Comments	BE_2019_005_T_ELAN
30987f47-c85e-4506-bd1a-01683271423b	[283266, 283284)	[462143, 462179)	T6_GP1	BE_2019_006_T_ELAN
51ecd6ed-0335-42b1-b724-4af80cc537a2	[283284, 283304)	[462213, 462232)	T6_GP1	BE_2019_006_T_ELAN
f630bae0-2d75-4503-b6cb-b6cc9745a2a5	[283304, 283323)	[462298, 462325)	T6_GP1	BE_2019_006_T_ELAN
2dcaa91f-f827-4939-8f1a-e0a66cc673eb	[283323, 283339)	[462344, 462375)	T6_GP1	BE_2019_006_T_ELAN
c571128f-7dbb-40c2-acf5-c83597079b0e	[283339, 283342)	[462458, 462467)	T6_GP1	BE_2019_006_T_ELAN
e7865817-702b-45da-824e-854400a29500	[283342, 283355)	[462502, 462519)	T6_GP1	BE_2019_006_T_ELAN
09e8c0ea-c0b1-43f8-84e8-9e53c1a303f2	[283355, 283394)	[462570, 462601)	T6_GP1	BE_2019_006_T_ELAN
ee1d0f5e-cb9e-4850-b49d-6369c9f589e4	[283394, 283397)	[462649, 462659)	T6_GP1	BE_2019_006_T_ELAN
a81266d8-f290-4a2e-81a2-13832b730575	[283397, 283424)	[462762, 462800)	T6_GP1	BE_2019_006_T_ELAN
3eab17e1-037a-4143-83a1-aa761f9c1f2e	[283424, 283443)	[462839, 462871)	T6_GP1	BE_2019_006_T_ELAN
7c0b1aa0-6297-43f7-b457-03b13cb478c6	[283443, 283457)	[462877, 462901)	T6_GP1	BE_2019_006_T_ELAN
9182fffd-c5ba-48e0-8fc3-81b8de2e4e96	[283457, 283473)	[462922, 462946)	T6_GP1	BE_2019_006_T_ELAN
09fdf367-fc1c-4015-bd64-b02bcf167c62	[283473, 283476)	[463019, 463037)	T6_GP1	BE_2019_006_T_ELAN
90ed8afe-222a-4f26-8c60-2706fcf74a12	[283476, 283497)	[463176, 463188)	T6_GP1	BE_2019_006_T_ELAN
521e14cb-a16c-409c-9cc0-78f6748a204d	[283497, 283500)	[463199, 463209)	T6_GP1	BE_2019_006_T_ELAN
51751f11-b382-4ad5-9e28-2a3e3370d2e5	[283500, 283520)	[463274, 463302)	T6_GP1	BE_2019_006_T_ELAN
e192c8a0-28b2-4f01-9498-63454725a4d7	[283520, 283548)	[463303, 463340)	T6_GP1	BE_2019_006_T_ELAN
fa9c5a3f-6ddf-43cb-8f61-cd082241f2c5	[283548, 283551)	[463341, 463360)	T6_GP1	BE_2019_006_T_ELAN
d64046e1-0e22-4b6a-b883-bace7891ee4b	[283551, 283611)	[463374, 463450)	T6_GP1	BE_2019_006_T_ELAN
146741be-e5c7-44f0-99db-93dec29b4309	[283611, 283644)	[463474, 463515)	T6_GP1	BE_2019_006_T_ELAN
09500b86-91bc-4346-8ba1-dd45d4e3b45d	[283644, 283695)	[463524, 463576)	T6_GP1	BE_2019_006_T_ELAN
d4ff19ef-3fd3-4665-a61c-42d01888fe22	[283695, 283730)	[463588, 463626)	T6_GP1	BE_2019_006_T_ELAN
9af8e92d-3291-4d08-9c43-99786db7afec	[283730, 283734)	[463647, 463658)	T6_GP1	BE_2019_006_T_ELAN
91e07f9f-07a6-44f2-9d94-05cebd2e610e	[283734, 283760)	[463665, 463696)	T6_GP1	BE_2019_006_T_ELAN
d0bf09cd-f8bf-42cc-8c36-68e5ac237ada	[283760, 283826)	[463708, 463790)	T6_GP1	BE_2019_006_T_ELAN
5220431b-d50c-4c0c-8355-7304b645fe82	[283826, 283839)	[463796, 463812)	T6_GP1	BE_2019_006_T_ELAN
e58fa460-8990-4353-8462-87315d04ad5e	[283839, 283865)	[463822, 463854)	T6_GP1	BE_2019_006_T_ELAN
cc400b4a-95b5-4b2f-94ed-f8a6c7250419	[283865, 283893)	[463860, 463884)	T6_GP1	BE_2019_006_T_ELAN
31fca0cb-aab7-480e-8ebb-3f489cec413c	[283893, 283939)	[463891, 463957)	T6_GP1	BE_2019_006_T_ELAN
bd5c86be-a7ad-4ee6-8202-83f92c9e1afb	[283939, 283958)	[463958, 463996)	T6_GP1	BE_2019_006_T_ELAN
faad0eff-d2c4-4af0-b882-c7a5fe759df5	[283958, 284026)	[463997, 464064)	T6_GP1	BE_2019_006_T_ELAN
0bbb7045-31bc-4ce8-bcac-d228d95fde3f	[284026, 284033)	[464090, 464105)	T6_GP1	BE_2019_006_T_ELAN
bfc2377c-47f3-4fd9-a1f8-7babb8f1c7e8	[284033, 284090)	[464108, 464177)	T6_GP1	BE_2019_006_T_ELAN
d828cd56-2056-4304-9e1f-f6bfe3bcd97e	[284090, 284144)	[464181, 464254)	T6_GP1	BE_2019_006_T_ELAN
e5a7dd7a-3646-4f8b-8db8-ffa03b12a565	[284144, 284164)	[464263, 464303)	T6_GP1	BE_2019_006_T_ELAN
295ddd76-5783-480e-84a8-8f2d9707dff3	[284164, 284201)	[464318, 464357)	T6_GP1	BE_2019_006_T_ELAN
fc65256b-111e-44fc-9235-3b641a1105ed	[284201, 284244)	[464362, 464448)	T6_GP1	BE_2019_006_T_ELAN
97b041ef-0756-4daa-a7d0-3ba9cab5497e	[284244, 284281)	[464449, 464488)	T6_GP1	BE_2019_006_T_ELAN
9dc13c79-eaae-4bd4-8c35-375e8ed77f23	[284281, 284366)	[464494, 464596)	T6_GP1	BE_2019_006_T_ELAN
dab32b4a-e635-4afc-9ab5-7eed98fd7ed7	[284366, 284394)	[464598, 464645)	T6_GP1	BE_2019_006_T_ELAN
7421a0ce-4fa8-46ff-aa16-8de2ca252b7a	[284394, 284397)	[464667, 464678)	T6_GP1	BE_2019_006_T_ELAN
c0afe9ed-e2d2-4c2e-95cc-2c845b14a872	[284397, 284439)	[464794, 464836)	T6_GP1	BE_2019_006_T_ELAN
5c0ce94c-6f4e-4e21-a20e-9cd5c21772c7	[284439, 284485)	[464858, 464901)	T6_GP1	BE_2019_006_T_ELAN
822810ce-845a-4e17-b95f-8f36f5351a8f	[284485, 284489)	[464917, 464927)	T6_GP1	BE_2019_006_T_ELAN
dbba3b48-e048-47d4-bc1f-5d7326c957e5	[284489, 284528)	[464947, 464993)	T6_GP1	BE_2019_006_T_ELAN
ff707b11-c0d6-4469-a5cf-2ac77e3a5472	[284528, 284531)	[465141, 465150)	T6_GP1	BE_2019_006_T_ELAN
893f3a58-0556-403a-ae98-e4348c577d57	[284531, 284581)	[465162, 465227)	T6_GP1	BE_2019_006_T_ELAN
327ac92d-7b46-4a92-a687-4546ae5bb718	[284581, 284666)	[465235, 465347)	T6_GP1	BE_2019_006_T_ELAN
1ce60c48-2288-41ef-80bd-f17aea753b79	[284666, 284669)	[465389, 465398)	T6_GP1	BE_2019_006_T_ELAN
e02cd51f-1474-4b55-aa42-ff584330625d	[284669, 284744)	[465860, 465949)	T6_GP1	BE_2019_006_T_ELAN
51466c9c-ae45-422a-b481-fc90cf591733	[284744, 284781)	[465956, 466004)	T6_GP1	BE_2019_006_T_ELAN
6fa464f7-6d3d-40f4-99d5-e0420eb1efad	[284781, 284801)	[466010, 466034)	T6_GP1	BE_2019_006_T_ELAN
dc8976cf-0609-4779-a03b-3d61d7237f97	[284801, 284826)	[466041, 466092)	T6_GP1	BE_2019_006_T_ELAN
8aba4057-259e-4534-b0da-ee99145db3c1	[284826, 284904)	[466098, 466192)	T6_GP1	BE_2019_006_T_ELAN
b0df97b2-1eff-4e56-b3ca-1f3e6b544f2c	[284904, 284917)	[466212, 466228)	T6_GP1	BE_2019_006_T_ELAN
dd30d327-3a19-4d8d-9afc-ad12cc4333e8	[284917, 284932)	[466238, 466260)	T6_GP1	BE_2019_006_T_ELAN
9b78d3b3-1421-49c6-8faa-4e5499b1c10b	[284932, 284949)	[466515, 466537)	T6_GP1	BE_2019_006_T_ELAN
d779d041-9773-475b-8a71-530cc3e68c69	[284949, 284968)	[466777, 466803)	T6_GP1	BE_2019_006_T_ELAN
d1a0651e-b02e-471c-a39a-fee9741f0331	[284968, 285004)	[466909, 466948)	T6_GP1	BE_2019_006_T_ELAN
951f1a74-d092-4eb8-b557-2941cd00cb21	[285004, 285010)	[466952, 466962)	T6_GP1	BE_2019_006_T_ELAN
d15fe769-78ad-4de3-9239-201ce59571fd	[285010, 285037)	[466969, 466996)	T6_GP1	BE_2019_006_T_ELAN
9643daae-36e2-446a-ac50-0e00b946f519	[285037, 285182)	[467002, 467134)	T6_GP1	BE_2019_006_T_ELAN
e01f3189-8880-4135-afd2-11f8e1d10457	[285182, 285232)	[467141, 467204)	T6_GP1	BE_2019_006_T_ELAN
af9412a1-9a3e-488b-8747-4186914b2321	[285232, 285284)	[467210, 467294)	T6_GP1	BE_2019_006_T_ELAN
be6af233-cfba-4a2e-becf-ac94b0f62ea2	[285284, 285295)	[467314, 467335)	T6_GP1	BE_2019_006_T_ELAN
d0bf5888-5fae-4c0e-8b9c-64759fc858ce	[285295, 285321)	[467344, 467384)	T6_GP1	BE_2019_006_T_ELAN
7c128398-0e11-4b77-8bec-b084b357a57f	[285321, 285359)	[467429, 467504)	T6_GP1	BE_2019_006_T_ELAN
f750e7c5-9787-4da8-815c-59aac95caac7	[285359, 285361)	[467629, 467634)	T6_GP1	BE_2019_006_T_ELAN
248b90b6-b883-4abd-a610-89835d22770d	[285361, 285364)	[467655, 467660)	T6_GP1	BE_2019_006_T_ELAN
263a6e70-4322-4ef8-8811-2773075376e0	[285364, 285376)	[467673, 467695)	T6_GP1	BE_2019_006_T_ELAN
12d7e5dc-c94d-4b71-948a-256409ba0941	[285376, 285407)	[467709, 467753)	T6_GP1	BE_2019_006_T_ELAN
26c45f23-7132-44e1-9a1b-ccb349ea2aa3	[285407, 285430)	[467761, 467783)	T6_GP1	BE_2019_006_T_ELAN
30b7d607-5806-4606-9c10-e635f5890097	[285430, 285483)	[467788, 467848)	T6_GP1	BE_2019_006_T_ELAN
795dbe83-5422-40c1-bb89-8c8658ad5106	[285483, 285498)	[467852, 467869)	T6_GP1	BE_2019_006_T_ELAN
7a84f13f-bc2c-427e-b375-809c950d4279	[285498, 285526)	[467884, 467927)	T6_GP1	BE_2019_006_T_ELAN
88450fe0-9e39-4a50-b1e9-d2872f81f2f1	[285526, 285551)	[467951, 467985)	T6_GP1	BE_2019_006_T_ELAN
b14fcb2e-d9cf-47c0-a55f-4c621aa3572d	[285551, 285554)	[467992, 468001)	T6_GP1	BE_2019_006_T_ELAN
2de7f9f4-e549-4c99-adab-48ea22cad171	[285554, 285579)	[468020, 468045)	T6_GP1	BE_2019_006_T_ELAN
20e533ca-67d1-41b7-ac3d-a71023c4a99f	[285579, 285582)	[468086, 468094)	T6_GP1	BE_2019_006_T_ELAN
db4f5634-d7e1-4b4b-9f1d-f17c223dd715	[285582, 285584)	[468100, 468106)	T6_GP1	BE_2019_006_T_ELAN
319da1a2-95b9-4f62-8507-69f56ff833c9	[285584, 285592)	[468165, 468178)	T6_GP1	BE_2019_006_T_ELAN
c9404981-c62a-4795-8da8-ac6761ec6e73	[285592, 285603)	[468200, 468212)	T6_GP1	BE_2019_006_T_ELAN
8562c470-d554-4123-b75a-823d0f5374cb	[285603, 285615)	[468232, 468271)	T6_GP1	BE_2019_006_T_ELAN
e5beb001-6ca1-4416-98a8-a334a09e1617	[285615, 285631)	[468287, 468297)	T6_GP1	BE_2019_006_T_ELAN
fb619ad2-e514-472d-9220-7fb6588eeaef	[285631, 285661)	[468521, 468565)	T6_GP1	BE_2019_006_T_ELAN
bcee6453-5938-4748-af46-766c1b811c5c	[285661, 285689)	[468725, 468745)	T6_GP1	BE_2019_006_T_ELAN
1478c92a-03f6-4459-a453-cac9e5d69b60	[285689, 285724)	[468750, 468797)	T6_GP1	BE_2019_006_T_ELAN
d21c0373-8541-4dd1-8e65-6ebd9eae752a	[285724, 285738)	[468802, 468820)	T6_GP1	BE_2019_006_T_ELAN
3ddeba07-6f8f-4123-9a11-03090eaa6b07	[285738, 285747)	[468825, 468862)	T6_GP1	BE_2019_006_T_ELAN
381c6c97-98fa-4b9d-932d-d74fd082c597	[285747, 285789)	[468886, 468941)	T6_GP1	BE_2019_006_T_ELAN
1a079c35-a8ad-4a69-9fe7-90490fb87c0f	[285789, 285813)	[468965, 469068)	T6_GP1	BE_2019_006_T_ELAN
da6afdec-b4ea-47d8-a422-50bb4f12f267	[285813, 285865)	[469068, 469121)	T6_GP1	BE_2019_006_T_ELAN
db761def-f6a1-4009-854a-dfae1c29a118	[285865, 285951)	[469133, 469234)	T6_GP1	BE_2019_006_T_ELAN
5530291b-97e9-4650-8c28-747e4e1d4f0d	[285951, 285960)	[469238, 469253)	T6_GP1	BE_2019_006_T_ELAN
6cf99371-55cd-4ceb-836e-d5abf402ba77	[285960, 285969)	[469317, 469330)	T6_GP1	BE_2019_006_T_ELAN
95eded72-fc79-4ba0-9391-843db950eac6	[285969, 285992)	[469341, 469390)	T6_GP1	BE_2019_006_T_ELAN
0577d6cf-e14a-4ad8-b771-d57d92a5b12a	[285992, 286038)	[469685, 469750)	T6_GP1	BE_2019_006_T_ELAN
87a4b60a-e7b0-4b04-b223-ef1b679d537c	[286038, 286040)	[469873, 469884)	T6_GP1	BE_2019_006_T_ELAN
b3e085a3-e9c7-4564-be00-77c698dad21d	[286040, 286077)	[469917, 469953)	T6_GP1	BE_2019_006_T_ELAN
359f3495-6a0b-426a-9dd6-5e568593bb58	[286077, 286114)	[470039, 470083)	T6_GP1	BE_2019_006_T_ELAN
d3452117-bbcb-43b5-a96c-5e8f19262e91	[286114, 286238)	[470092, 470255)	T6_GP1	BE_2019_006_T_ELAN
049a4505-da9d-409d-904a-f470bc0b34ea	[286238, 286258)	[470261, 470290)	T6_GP1	BE_2019_006_T_ELAN
76f6660d-379d-4eb2-90b3-e458daba446c	[286258, 286336)	[470330, 470406)	T6_GP1	BE_2019_006_T_ELAN
94d31939-3f62-4f8f-8ff3-e6c21d248aa1	[286336, 286338)	[470418, 470428)	T6_GP1	BE_2019_006_T_ELAN
3bab86d8-c881-41db-927a-db4e916ca153	[286338, 286372)	[470524, 470571)	T6_GP1	BE_2019_006_T_ELAN
181c0e0b-f7fc-4fe8-ba5e-259a2a22f996	[286372, 286374)	[470596, 470608)	T6_GP1	BE_2019_006_T_ELAN
db166354-54c5-4f11-a339-388da159e8fc	[286374, 286470)	[470722, 470846)	T6_GP1	BE_2019_006_T_ELAN
c727d631-3c68-43e2-a664-76908cc2ca14	[286470, 286517)	[470851, 470923)	T6_GP1	BE_2019_006_T_ELAN
cdbeedb2-4683-4352-be17-e07153777e93	[286517, 286558)	[470930, 471003)	T6_GP1	BE_2019_006_T_ELAN
e73d5f4e-587f-4e92-8208-ece941a2be4b	[286558, 286563)	[471010, 471020)	T6_GP1	BE_2019_006_T_ELAN
7439bb6f-c75b-4ce1-800c-573996b8482c	[286563, 286610)	[471031, 471112)	T6_GP1	BE_2019_006_T_ELAN
c3ac381e-63c0-48a3-b6f0-a345d4c8c919	[286610, 286655)	[471116, 471220)	T6_GP1	BE_2019_006_T_ELAN
3e730021-b853-4684-96f5-5470e4c3e1a4	[286655, 286705)	[471515, 471576)	T6_GP1	BE_2019_006_T_ELAN
9b3a66d1-ed5e-4598-8f8e-0644adcd8e25	[286705, 286752)	[471612, 471677)	T6_GP1	BE_2019_006_T_ELAN
bf3de30e-533e-4885-87c2-23a8157c545e	[286752, 286768)	[471688, 471717)	T6_GP1	BE_2019_006_T_ELAN
997a12ef-329c-407d-a90a-2ee0a9829673	[286768, 286792)	[471790, 471818)	T6_GP1	BE_2019_006_T_ELAN
11475b7d-ac27-4f2e-b30f-aaf37731e791	[286792, 286844)	[471896, 471994)	T6_GP1	BE_2019_006_T_ELAN
80580e26-ac64-4738-b90c-a161c6251d8d	[286844, 286867)	[472080, 472104)	T6_GP1	BE_2019_006_T_ELAN
99b1f0de-ef5e-4f38-a1e0-be50e036e6d2	[286867, 286926)	[472125, 472212)	T6_GP1	BE_2019_006_T_ELAN
8674e7dd-1fc0-4f5d-aba3-67e2619a3a13	[286926, 286989)	[472213, 472320)	T6_GP1	BE_2019_006_T_ELAN
6739ff5d-6f7a-4046-b5df-8f3c5f67953d	[286989, 287041)	[472324, 472384)	T6_GP1	BE_2019_006_T_ELAN
e1106752-61c4-4085-992f-9de35246b8f5	[287041, 287057)	[472574, 472599)	T6_GP1	BE_2019_006_T_ELAN
26cd0d2d-7bb0-4dbc-ab7d-91a6093cd5c3	[287057, 287147)	[472632, 472763)	T6_GP1	BE_2019_006_T_ELAN
617301f3-242b-4887-b3a3-36656234f754	[287147, 287230)	[472788, 472874)	T6_GP1	BE_2019_006_T_ELAN
db04db58-a2d7-420b-a291-e5d69a7b3deb	[287230, 287346)	[472876, 472996)	T6_GP1	BE_2019_006_T_ELAN
05fa754d-874b-42aa-a839-bfa9da7755ea	[287346, 287435)	[473001, 473138)	T6_GP1	BE_2019_006_T_ELAN
e4cc6a09-5f94-4213-8e73-1cfea341dc93	[287435, 287478)	[473138, 473215)	T6_GP1	BE_2019_006_T_ELAN
0284b769-b5a3-4e9a-92b9-0f5316b1e008	[287478, 287546)	[473229, 473328)	T6_GP1	BE_2019_006_T_ELAN
403716b4-afac-4174-ae9a-e6bffc722be3	[287546, 287608)	[473334, 473400)	T6_GP1	BE_2019_006_T_ELAN
bcd048bd-68f0-4990-b4f0-a7584c0c00f8	[287608, 287655)	[473410, 473468)	T6_GP1	BE_2019_006_T_ELAN
3003e838-7a85-459b-97df-ed677429660e	[287655, 287680)	[473518, 473546)	T6_GP1	BE_2019_006_T_ELAN
e5b6d7d2-d4af-479f-ad30-417b2d41f9db	[287680, 287730)	[473560, 473612)	T6_GP1	BE_2019_006_T_ELAN
5b96890f-a2a6-4422-9d81-f371349db578	[287730, 287782)	[473646, 473714)	T6_GP1	BE_2019_006_T_ELAN
76c1d3c0-e3cc-4cae-8d35-78bfa3211400	[287782, 287810)	[473727, 473763)	T6_GP1	BE_2019_006_T_ELAN
f708f4e3-3d14-4598-a105-8335b78780ae	[287810, 287814)	[473778, 473789)	T6_GP1	BE_2019_006_T_ELAN
1599e2e1-42dc-4bf5-bea8-63b607902d40	[287814, 287899)	[473805, 473909)	T6_GP1	BE_2019_006_T_ELAN
4768e12a-66b7-426b-b29f-d920b3cf1f79	[287899, 287912)	[473923, 473952)	T6_GP1	BE_2019_006_T_ELAN
20e3c6c8-658e-438d-b3c4-01d783948a8c	[287912, 287952)	[473961, 474008)	T6_GP1	BE_2019_006_T_ELAN
98ca8e27-9701-4426-a60d-0164451ef82c	[287952, 287998)	[474030, 474098)	T6_GP1	BE_2019_006_T_ELAN
d4767c30-1b48-4e76-8b59-8a40f7ca56b7	[287998, 288057)	[474123, 474182)	T6_GP1	BE_2019_006_T_ELAN
d57f1f78-12fa-4168-8b34-e2aea004a6d7	[288057, 288095)	[474210, 474255)	T6_GP1	BE_2019_006_T_ELAN
4d0080eb-9daf-424b-8acd-5ce00d256ad0	[288095, 288157)	[474288, 474360)	T6_GP1	BE_2019_006_T_ELAN
bbdce9fa-f10c-45b5-b099-4f4f55a6fe76	[288157, 288160)	[474492, 474502)	T6_GP1	BE_2019_006_T_ELAN
