sentence_id,char_range,frame_range,speaker_id,original_id
647de52e-b4f9-422e-9082-0d10dce516f3,"[734665,734695)","[1140153,1140193)",31,15926
8240889e-49cd-479c-9919-8f168da9aea8,"[734695,734747)","[1140253,1140319)",31,15927
b35da921-4a61-4fb8-9ab6-980b454d4255,"[734747,734770)","[1140330,1140367)",31,15928
d27b43be-faef-44cd-8192-208687e16086,"[734770,734802)","[1140430,1140483)",31,15929
b4b2221e-cd18-4a2a-a618-010d8294c36a,"[734802,734815)","[1140568,1140593)",31,15930
834f0551-6533-40aa-a8a2-362b71c15e25,"[734815,734849)","[1140635,1140679)",31,15931
fbfeafea-5d84-4dd9-8397-94395436f9df,"[734849,734852)","[1140743,1140756)",31,70
d346b003-a934-489f-ad41-e8e8976f42cb,"[734852,734910)","[1140778,1140845)",31,15932
a7ce0387-c003-49f6-878a-ad24f95f5a5c,"[734910,734972)","[1140848,1140937)",31,15933
770a3c0e-ed00-4af8-bfd6-62c1eb3c59d2,"[734972,735058)","[1140949,1141041)",31,15934
ae43a7fb-fcd9-4c54-8afe-947653b7a4f0,"[735058,735127)","[1141047,1141142)",31,15935
26883820-3f70-4932-ad68-9fa1fa3fa532,"[735127,735154)","[1141188,1141240)",31,15936
560b4034-3e9c-42fc-8857-27d5a739e3a7,"[735154,735189)","[1141248,1141293)",31,15937
2cc92d5e-9a85-49b9-876f-d3596a71ce8d,"[735189,735278)","[1141298,1141381)",31,15938
19106d74-c5c2-4c10-b2c8-6ad446d5c32e,"[735278,735343)","[1141382,1141449)",31,15939
766c23cb-35ce-4502-ba67-dfcf90caf807,"[735343,735393)","[1141450,1141506)",31,15940
ccee84d6-c828-454f-8880-eac8bfe6cd81,"[735393,735440)","[1141570,1141627)",31,15941
192df5e7-2d88-440a-9e0e-f9edec5d9e49,"[735440,735443)","[1141828,1141841)",31,70
565035ce-69ca-4bc4-8a8d-617efe7ce59c,"[735443,735447)","[1142605,1142632)",31,10049
49215d8e-de05-41bc-9d2e-d9471e4e3680,"[735447,735491)","[1142798,1142853)",31,15942
435dc84a-b279-49f3-a18a-eb75436e18c6,"[735491,735531)","[1142893,1142984)",31,15943
a4d0d65e-7017-449b-9c67-3c80541164c1,"[735531,735536)","[1143025,1143045)",31,14747
8825faca-0e7f-447c-bd4d-28643bdaf0f2,"[735536,735573)","[1143063,1143119)",31,15944
5abea3e8-416a-4f74-a67b-c5093ca1c5aa,"[735573,735577)","[1143123,1143135)",31,10049
40d72971-6b51-4538-913a-f2a9f8abef7f,"[735577,735589)","[1143231,1143267)",31,15945
6d1e2b98-74c9-46f4-ad63-50a16e412f61,"[735589,735606)","[1143278,1143314)",31,15946
3c3f5ab2-768d-42dc-95c1-985a4759a815,"[735606,735650)","[1143328,1143390)",31,15947
aac507a5-5fd0-4d4e-8d1d-4e509382649c,"[735650,735655)","[1143440,1143467)",31,15948
b1c5c704-198d-47cb-bbd6-7b7f55d47e20,"[735655,735679)","[1143520,1143551)",31,15949
e9511c55-eed3-40e2-94dd-7ec474da871b,"[735679,735685)","[1143563,1143577)",31,14824
9c49ab62-58a4-49ba-b65c-bbf46f5b7b1c,"[735685,735739)","[1143618,1143688)",31,15950
0245750a-1eb0-4ba0-a5e8-4d2b4e7090b1,"[735739,735765)","[1144118,1144153)",31,15951
7e039a07-0c3c-4e4e-aea7-1286570505ea,"[735765,735785)","[1144163,1144194)",31,15952
919734e9-886d-4702-8103-e36794849430,"[735785,735825)","[1144238,1144287)",31,15953
0f38b33e-e9c2-4418-8da9-b1894369b035,"[735825,735851)","[1144345,1144369)",31,15954
be7dfdb1-5f7d-4a53-b0e5-dab4d4d5b194,"[735851,735872)","[1145437,1145475)",31,15955
81f672b4-cd92-4e0f-9367-38a5fbf9bd7b,"[735872,735947)","[1145520,1145635)",31,15956
a3c75783-f0b4-4eaa-8cc2-f2985b88ca21,"[735947,735967)","[1145638,1145669)",31,15957
0408341a-5091-4d2f-9acf-088951c4743f,"[735967,736033)","[1145678,1145757)",31,15958
71d18363-90de-49e0-a02a-7f2b53fae896,"[736033,736054)","[1146148,1146188)",31,15959
168bf862-ec30-494b-86aa-4d07245c33ac,"[736054,736111)","[1146210,1146288)",31,15960
4a167e43-f02f-4094-be49-68856f97d893,"[736111,736169)","[1146445,1146516)",31,15961
99b5a8da-8f18-42db-9414-29c21eec3ecf,"[736169,736183)","[1146593,1146619)",31,15962
05bc15a7-29af-409f-a770-3d1e339685fb,"[736183,736190)","[1146700,1146719)",31,15963
c505454a-b436-4187-b98c-9448ecc0f6af,"[736190,736195)","[1147052,1147071)",31,14747
19faaba4-168c-42a0-a911-207c125c0de6,"[736195,736198)","[1147172,1147187)",31,70
bdada5d5-9159-483a-ad2d-ec25b3ae3893,"[736198,736258)","[1147213,1147299)",31,15964
c69eea59-7fe7-44c3-81c7-1f327d3d6a33,"[736258,736318)","[1147320,1147394)",31,15965
d32e0821-6d6b-469f-b6df-207a75ad23a3,"[736318,736323)","[1147470,1147482)",31,14747
24c287bb-23bc-4af3-940f-d2e46fe19b73,"[736323,736329)","[1147505,1147518)",31,14822
624c7e56-ac18-4fb1-bcd2-34b2726c97d9,"[736329,736334)","[1147660,1147676)",31,14747
a774ce0d-793d-4310-bb1f-a2dc39768005,"[736334,736438)","[1147756,1147866)",31,15966
74884df7-2c32-4cb7-a468-714f43b47325,"[736438,736592)","[1147881,1148105)",31,15967
156dfe4a-e7d2-44dc-a141-0a64e9ff2d5b,"[736592,736665)","[1148105,1148195)",31,15968
fc19702b-9bae-48d0-92bd-efd87e5aafe0,"[736665,736670)","[1148214,1148230)",31,14747
56c6c871-44bd-496a-a292-ec084df4c925,"[736670,736712)","[1148308,1148366)",31,15969
e9edac39-eac2-4206-8649-16c8ce7a84dd,"[736712,736717)","[1148465,1148478)",31,14747
7378c0d1-2aa8-40c1-9b09-581b11fb9ee4,"[736717,736753)","[1148588,1148628)",31,15970
303035ea-7860-45c6-adea-d16d7cc6eca0,"[736753,736791)","[1148655,1148699)",31,15971
d758e550-d9cc-4b37-b5e9-80b8015cf35f,"[736791,736796)","[1148765,1148777)",31,8567
39c95104-247e-45d9-8351-eb8a781ec3be,"[736796,736802)","[1148873,1148891)",31,642
1a8cb0a4-e673-40fa-8a7d-d09f1caf8180,"[736802,736826)","[1148937,1148975)",31,15972
aff681ee-2329-4f1a-94be-dd307cb601a3,"[736826,736982)","[1149273,1149478)",31,15973
27a7e089-2042-421e-aa4d-1c698ee2e45c,"[736982,737036)","[1149550,1149629)",31,15974
4c590c28-7a5b-4ac1-8b6c-7ceb12b6c770,"[737036,737052)","[1149640,1149664)",31,15975
8792047a-22df-4fd7-a6e2-b9f06c4c0f96,"[737052,737091)","[1149715,1149762)",31,15976
6ec85f8f-a0ba-4239-a9b5-328c7041cd9f,"[737091,737094)","[1149792,1149805)",31,70
d69635d6-d0fd-46e4-b1ed-7f9fb88cd36f,"[737094,737097)","[1149971,1149983)",31,70
33346ef0-a8cb-450e-9801-198518d9e7f7,"[737097,737100)","[1150125,1150141)",31,70
04edfb41-0039-4f87-a461-01ce226f3daf,"[737100,737127)","[1150211,1150261)",31,15977
920483e9-e091-4414-9a59-5f2f6c6aa349,"[737127,737155)","[1150403,1150445)",31,15978
e53b3cb2-051b-4df0-b688-616fd61ec0d1,"[737155,737203)","[1150505,1150549)",31,15979
a8006860-65aa-44de-afd1-d760a617e753,"[737203,737208)","[1150653,1150666)",31,1846
b648afdd-c980-4247-bb7e-baaa25d85bb4,"[737208,737225)","[1150800,1150816)",31,1
80924a61-a009-4003-8f4e-2c69c89eed70,"[737225,737243)","[1150878,1150907)",31,15980
f0b5120b-ddf2-48d0-a4bb-a2abd5ddb658,"[737243,737257)","[1150973,1150994)",31,15981
d132e735-ddee-42ee-9823-667135d539de,"[737257,737273)","[1151200,1151229)",31,15982
73923a1d-63c9-472f-bcb6-7920aad67333,"[737273,737296)","[1151308,1151336)",31,15983
fd341c0c-6077-4e9b-a9c2-71cb0c0c39ac,"[737296,737301)","[1151497,1151509)",31,15059
3b29571e-77b7-4782-b2af-301c87ddcf42,"[737301,737308)","[1151523,1151540)",31,15984
092c3828-c978-4b4e-a618-459f4998563a,"[737308,737329)","[1151955,1151992)",31,15985
798d30dd-8c14-450b-a99f-1eee599ca53a,"[737329,737336)","[1152033,1152051)",31,15986
f93bf52d-3362-43cb-9f00-a6d8efcc0469,"[737336,737347)","[1152138,1152158)",31,15987
4175d1dd-4e5e-43f4-935e-39c3747d7ba4,"[737347,737354)","[1152510,1152526)",31,14756
42096215-dfea-4c09-918b-a919945c18b9,"[737354,737368)","[1152562,1152588)",31,859
995a6589-c4e7-488b-ad36-d05aaa689e00,"[737368,737412)","[1152603,1152666)",31,15988
0e29e6b9-660b-4b28-bdf7-2df9dec78e3a,"[737412,737430)","[1152873,1152897)",31,15989
820970c0-e863-4761-90ca-73a609b31746,"[737430,737437)","[1153108,1153128)",31,15990
83ece9f6-d704-47a6-8769-c7555d6fca67,"[737437,737450)","[1153198,1153223)",31,15991
bad3569b-0e91-4598-bdfd-2455133c712e,"[737450,737470)","[1153260,1153286)",31,15992
6937593e-52fa-4024-9172-8cf263d30242,"[737470,737516)","[1153308,1153359)",31,15993
ed48b8e3-6169-4bf0-865d-ecec3ae326a3,"[737516,737547)","[1153378,1153429)",31,15994
2210ff6d-5653-45e1-9b9e-0197ac5b40e0,"[737547,737564)","[1153495,1153521)",31,15995
ad46938b-3aab-4dbb-8cbf-1b5ff8f62fb6,"[737564,737569)","[1153583,1153597)",31,14747
da1f5ec6-9bab-47c7-aace-cf28e7a84a80,"[737569,737609)","[1153723,1153776)",31,15996
24ba07c7-55b7-4dd1-8561-bd30f92a48ef,"[737609,737614)","[1153928,1153944)",31,15059
4b13a5f5-42fa-4e90-96f8-6325ff7edb0e,"[737614,737625)","[1153975,1153994)",31,15997
38f2b5a8-94dd-4d58-a5ca-d148a30a73a9,"[737625,737638)","[1154142,1154166)",31,15998
259de445-ff63-452f-829b-70c8fa061467,"[737638,737673)","[1154620,1154664)",31,15999
1aeae694-a5d4-446a-80ba-8ebe03c06c6b,"[737673,737710)","[1154833,1154884)",31,16000
e0603e18-7d01-4a3d-b062-1403e8d7d004,"[737710,737743)","[1154900,1154936)",31,16001
72a35122-9ae1-40fb-a26b-df6e794228ad,"[737743,737748)","[1154948,1154964)",31,14747
68a9a9a4-12ae-4a02-a4c2-5f531df0a351,"[737748,737792)","[1154978,1155030)",31,16002
fbc0ec8d-6c7e-4a16-9ea0-052377fb528c,"[737792,737807)","[1155060,1155081)",31,16003
36c609de-314b-40a3-adc4-45ba82b50b29,"[737807,737812)","[1155258,1155274)",31,14747
06eed901-bb12-4830-bb47-13d7db753a97,"[737812,737815)","[1155435,1155446)",31,70
29ba3832-8dbf-4af6-9379-e0f836310f9e,"[737815,737826)","[1155855,1155883)",31,16004
32f00934-1a76-4303-9d1c-f7bb6a85fc29,"[737826,737831)","[1156095,1156109)",31,14747
3bd3f852-855b-4ea4-a0e4-38fa32f9fbcf,"[737831,737894)","[1156118,1156191)",31,16005
874ddf93-9b8f-49d6-a22c-f8904d44f8a9,"[737894,737942)","[1156196,1156249)",31,16006
84a5f5b6-38ec-4447-bd92-39ca66a4792d,"[737942,737990)","[1156255,1156307)",31,16007
f449473c-136b-450d-b49d-a45d2a19ad3f,"[737990,737997)","[1156348,1156376)",31,16008
2b44d11d-112d-4240-9eaa-fbfb836c518c,"[737997,738015)","[1156415,1156442)",31,16009
f3167e1f-2509-470f-81cd-142185e94125,"[738015,738086)","[1156443,1156527)",31,16010
f4faeff4-4be6-4eb2-9476-d8ac6382b97b,"[738086,738089)","[1156580,1156594)",31,70
ce28cbf7-96d8-4845-80de-bf2ffd09ab1a,"[738089,738097)","[1156658,1156679)",31,16011
62276ee3-aa59-4cbd-8dae-61a5467dd499,"[738097,738101)","[1157058,1157073)",31,1421
f12e185f-07e6-4e66-bedd-70b2ffcd6f9b,"[738101,738173)","[1157088,1157184)",31,16012
6b1fae21-cd5f-498d-81e4-87cdd8bc57af,"[738173,738219)","[1157195,1157252)",31,16013
2e83544d-b596-49d5-9870-05d89e5d3478,"[738219,738288)","[1157260,1157332)",31,16014
cfce36c8-e96a-420e-bd50-f0a08855f3ad,"[738288,738302)","[1157357,1157383)",31,16015
4fd0d8a8-fd95-4afb-ae13-ba26f3aae520,"[738302,738326)","[1157615,1157646)",31,16016
43a93567-8bf8-4978-933e-c0b233d25fc4,"[738326,738365)","[1157773,1157821)",31,16017
15792bba-7947-4829-8777-fe4fac9f1f10,"[738365,738404)","[1157825,1157874)",31,16018
1a005652-efb4-457c-b160-b07acc2c05f2,"[738404,738479)","[1157883,1157991)",31,16019
2582d3e3-62c8-4bdd-9d7a-6e2cc85de12c,"[738479,738551)","[1157998,1158091)",31,16020
74a1c8ee-97ec-447d-a79d-ec0138f996b8,"[738551,738612)","[1158100,1158184)",31,16021
5d98ed7f-efb3-4910-bf17-c156f98f6c3c,"[738612,738704)","[1158192,1158299)",31,16022
4f1aea28-d299-4168-803a-bed50a643624,"[738704,738796)","[1158310,1158424)",31,16023
b4c9015e-2c57-4e6f-9a9c-3ad0a310126a,"[738796,738824)","[1158443,1158475)",31,16024
51410b1e-4a47-419a-b6e6-7d96533d3727,"[738824,738829)","[1158608,1158623)",31,14747
cb1dc3b3-2997-4063-a8d8-442ef32b82e7,"[738829,738848)","[1158646,1158671)",31,16025
2ebc6fac-9107-4da3-8832-fd7e6652063a,"[738848,738866)","[1158695,1158711)",31,15564
83bd4b6a-cd6a-4fa8-8029-608bd4ca062a,"[738866,738909)","[1158753,1158809)",31,16026
471a97bb-9cae-426a-9232-2ccc67a868a2,"[738909,738918)","[1159003,1159024)",31,16027
3627c73e-ba5c-4c94-9999-34f390b6f69c,"[738918,738993)","[1159250,1159342)",31,16028
64bddf7d-b83f-4fd9-ae68-6e890a4c4d4b,"[738993,739013)","[1159658,1159679)",31,16029
c97022c8-aa17-41ce-b725-d63c4147e793,"[739013,739077)","[1159753,1159851)",31,16030
ee71372b-8021-492f-be4f-3223f7bb944c,"[739077,739092)","[1159928,1159945)",31,16031
bed80183-dd19-4f30-ad6c-6d171d50e426,"[739092,739136)","[1159988,1160043)",31,16032
4f1e85cf-ee3b-49c8-a481-96eb3693d389,"[739136,739145)","[1160063,1160078)",31,16033
a77c93c4-6633-4154-a871-61f4b2afc626,"[739145,739152)","[1160268,1160289)",31,16034
801ce7e1-9d0e-4658-91e2-e421edf4a577,"[739152,739180)","[1160480,1160527)",31,16035
65dfb3d6-9e72-473f-ae1b-60437d79de34,"[739180,739183)","[1160540,1160553)",31,70
5b85c7c4-3cc5-471a-9653-c28357c6f7c8,"[739183,739186)","[1160890,1160903)",31,70
dea85dbc-07cd-4d5f-aad8-70deb3020e5f,"[739186,739191)","[1161027,1161041)",31,14747
d5d11a71-5f31-4eb2-a665-910f9af76c6c,"[739191,739207)","[1161043,1161073)",31,16036
33fdb476-3a41-4a5a-9992-0b334807d41c,"[739207,739218)","[1161105,1161126)",31,16037
7638aa99-00f4-416a-a56b-f15f6c3130a9,"[739218,739224)","[1161173,1161187)",31,14822
db3de637-d9b1-4cbf-bb56-1f030457ff23,"[739224,739237)","[1161192,1161214)",31,16038
9e32ac91-e93c-4135-a100-398cdbd92c35,"[739237,739258)","[1161245,1161270)",31,16039
c6fe6e2c-993c-446c-9c20-e4bc698f0e5e,"[739258,739335)","[1161278,1161368)",31,16040
4072a161-adae-4959-80d2-fcb153206666,"[739335,739342)","[1161528,1161543)",31,16041
038efa11-04f0-4038-bc7c-264f29cf53d7,"[739342,739363)","[1161598,1161630)",31,16042
5fb1580f-9c52-43e5-9d10-da9306dade3e,"[739363,739383)","[1161680,1161715)",31,16043
caf63cac-13b6-487a-a139-667a9b7a8f1d,"[739383,739406)","[1161718,1161747)",31,16044
36925ace-a41f-49ed-b676-e5f96fcb5a3d,"[739406,739469)","[1161753,1161853)",31,16045
14f35bbe-a35b-4a74-b6dc-28f3fa364cbd,"[739469,739502)","[1161883,1161940)",31,16046
b718e498-b656-4354-92e5-7fbcc8e61cf3,"[739502,739568)","[1162018,1162120)",31,16047
0f93df2a-9d8c-4616-af5e-a60697220032,"[739568,739644)","[1162133,1162237)",31,16048
3ac21713-65d9-49b7-b60e-e5b87ead03fa,"[739644,739667)","[1162251,1162281)",31,16049
d9066c6f-e2ae-4dc5-8da9-90f372a2d931,"[739667,739682)","[1162475,1162516)",31,16050
6be34fe0-0f44-4cd7-a9ed-74534d33e8ea,"[739682,739687)","[1162570,1162586)",31,14747
f1d288ae-9eb4-448b-af11-4aa5425d19f4,"[739687,739763)","[1162603,1162688)",31,16051
32d84521-2307-44f3-8ee6-f83f7c4425b3,"[739763,739877)","[1162693,1162848)",31,16052
3c81df25-e079-4ff9-96d9-f2f89c08aaef,"[739877,739896)","[1162848,1162887)",31,16053
5cfe270e-a325-469d-8022-8e6b8bd5f747,"[739896,739916)","[1162920,1162946)",31,16054
61771a09-4947-4246-830f-fffb70d6a72a,"[739916,739925)","[1163015,1163037)",31,15643
77845660-1dd8-4f9d-a39e-263249aec887,"[739925,739930)","[1163078,1163096)",31,14747
aec67f91-e2af-4e7b-b4e7-dd986d97b70b,"[739930,739935)","[1163225,1163239)",31,14747
4a6f1fad-458f-42d3-8a97-81b01c3a746a,"[739935,739943)","[1163290,1163304)",31,15633
6261d39b-40f3-428e-8de6-0e2f92fc50bd,"[739943,739972)","[1163340,1163371)",31,16055
7755f318-35a4-4e03-bde5-cd50be62ba5b,"[739972,739975)","[1163438,1163448)",31,70
423957b1-1ffd-48d2-ab1f-adc112346313,"[739975,739979)","[1163547,1163562)",31,81
849321f1-31d3-4830-9ee3-ede8104f1827,"[739979,739982)","[1163585,1163596)",31,70
51db41ca-202a-429e-bbf4-8eeaf182077e,"[739982,740079)","[1163670,1163806)",31,16056
ebc55cdd-ce5f-4cf4-94cc-401a067ad982,"[740079,740086)","[1163847,1163864)",31,16057
6588f28a-420f-4f4b-9aa8-fbc976f93b2c,"[740086,740095)","[1163923,1163940)",31,16058
d61878b7-fe0c-46e9-ac01-3198a5452131,"[740095,740131)","[1163973,1164040)",31,16059
6002b0b3-e123-40b8-9a22-c0b4dc480ea8,"[740131,740157)","[1164043,1164072)",31,16060
6652bb11-6f30-4efe-8576-539b016e426e,"[740157,740197)","[1164101,1164153)",31,16061
5b1f6ce0-d97c-4c9d-89b8-192931753c49,"[740197,740224)","[1164185,1164219)",31,16062
ed23920a-0a3f-45e9-8833-6ce70f589a9c,"[740224,740228)","[1164223,1164234)",31,1421
6efd72a6-0749-4f7e-a4ef-c8836f5f0be9,"[740228,740238)","[1164253,1164272)",31,16063
086cd885-0426-41a5-927e-d277ad9ffa82,"[740238,740244)","[1164425,1164438)",31,14753
a47a4583-5413-4fcc-be41-276586f498d3,"[740244,740247)","[1164523,1164540)",31,70
8e9c2ce4-8534-4dce-96a2-44f5ada30c0b,"[740247,740253)","[1164600,1164613)",31,14822
1d5cdd74-11b7-44ea-8456-cd1171252499,"[740253,740256)","[1164745,1164754)",31,70
8ff3139c-b7f8-4a8d-b009-5a13e7e4d519,"[740256,740284)","[1164803,1164844)",31,16064
e2399f50-4ab0-4f52-9945-f2b024603c40,"[740284,740301)","[1164893,1164921)",31,16065
7ef28938-2e5e-458b-a98e-a78b399ce7d9,"[740301,740318)","[1164935,1164963)",31,16066
2fd22753-2794-4fa7-90f3-7d936d5b4e4f,"[740318,740344)","[1165038,1165079)",31,16067
1ff1e53c-614f-4778-93b2-3279628c89f8,"[740344,740377)","[1165153,1165194)",31,16068
821c6abe-aaf6-4e89-9e64-fd104dd4b2c9,"[740377,740434)","[1165258,1165325)",31,16069
b89f0ae4-450f-4739-898b-ce070c8f4494,"[740434,740446)","[1165378,1165405)",31,16070
18ae392a-1da8-4b47-a717-5203a2acb125,"[740446,740462)","[1165410,1165426)",31,16071
f2ba5855-1909-4c0b-96b2-4ff67ead6b5c,"[740462,740465)","[1165450,1165463)",31,70
c641c4b9-5eb5-4595-899f-e0771ee4a6d2,"[740465,740498)","[1165466,1165507)",31,16072
d921b635-42a9-48dc-b0d8-ab04a80cb57a,"[740498,740501)","[1165575,1165588)",31,70
1adaefe9-569e-4b9e-9c6a-14d1d7c04e91,"[740501,740509)","[1165692,1165708)",31,15633
629114de-57f3-435f-8773-85eecdaf98e1,"[740509,740519)","[1165901,1165937)",31,3205
c9bf5e82-0136-45a8-bca1-152477bc7ea6,"[740519,740545)","[1166015,1166064)",31,16073
572586cd-04d4-4412-a732-92e42bda1def,"[740545,740553)","[1166148,1166171)",31,16074
9f7e0630-2120-4dbf-a7bb-e4f6305b79ec,"[740553,740565)","[1166203,1166257)",31,16075
c0543365-7cc4-40b7-a038-b58ae7d96d26,"[740565,740597)","[1166275,1166324)",31,16076
60d19034-bacc-46c6-ba07-1e01aac31594,"[740597,740680)","[1166333,1166452)",31,16077
c4b966b0-8ee1-41e6-af89-4360b09ae15b,"[740680,740704)","[1166468,1166522)",31,16078
8648aa39-e89d-4d4a-91e2-9e76530c1ff9,"[740704,740742)","[1166548,1166598)",31,16079
5103711f-dad4-43d0-a6b7-2ea2eb7bea2c,"[740742,740757)","[1166658,1166682)",31,16080
e691fb50-a7d2-4476-9465-7d67cdeea5fc,"[740757,740804)","[1166725,1166807)",31,16081
e44d7289-8f0f-4e25-9e59-20ccb9112a71,"[740804,740809)","[1166998,1167009)",31,14747
9187a0fc-0b91-4459-8f0a-0b6162a89a4e,"[740809,740832)","[1167138,1167174)",31,16082
9033a066-ee07-424d-b408-d57f8ce098ca,"[740832,740869)","[1167278,1167339)",31,16083
cf734279-8c02-498b-833a-495a7b44969b,"[740869,740872)","[1167583,1167594)",31,70
f21e637c-2b4b-46d5-8811-595097b63407,"[740872,740875)","[1167645,1167664)",31,1035
6e849f2f-3908-4fa2-a097-edaf09857006,"[740875,740905)","[1167785,1167823)",31,16084
6767ec4b-aa64-439f-a50e-9b2a9a64f5d6,"[740905,740911)","[1167831,1167846)",31,16085
fd97e318-4bbd-49ea-a5cc-d3d0ca97b9ed,"[740911,740930)","[1167865,1167893)",31,16086
2d4828a2-1734-4356-996d-a705a91cc450,"[740930,740984)","[1167903,1167979)",31,16087
87474d94-52cf-4380-bf41-f8c27d51e94b,"[740984,741027)","[1168003,1168055)",31,16088
11883515-faf3-4bbe-81bd-d9ae4ec9a70e,"[741027,741141)","[1168058,1168204)",31,16089
f90c691e-c00b-4000-8df8-f86a4e18e58f,"[741141,741173)","[1168233,1168298)",31,16090
df91890b-bc84-4e23-9834-a536b6ceddd3,"[741173,741178)","[1168351,1168365)",31,14747
b46268b4-2ef2-4ac2-863a-bff76ba04671,"[741178,741260)","[1168393,1168486)",31,16091
df1e6e66-d4d7-4257-bdc3-0269660d998a,"[741260,741290)","[1168510,1168558)",31,16092
f0dc4da3-74d0-4692-9aad-d32d99bde1a1,"[741290,741295)","[1168610,1168624)",31,14747
abcd3889-03e6-4b2a-8ef1-e989b8e4e84f,"[741295,741344)","[1168675,1168740)",31,16093
09b01ec5-5e54-46f7-90ac-cab46687391d,"[741344,741349)","[1168828,1168844)",31,14747
8c955625-c946-4c4a-9eb2-32d404e1efcb,"[741349,741426)","[1168873,1168988)",31,16094
db371915-18f2-444c-a748-74dd7f5a4d81,"[741426,741497)","[1169078,1169169)",31,16095
5f466d89-66da-4bd3-ba59-1db01bee200e,"[741497,741502)","[1169403,1169421)",31,14747
dd767dd2-0d28-420e-b9e8-fde0fdf5ba57,"[741502,741507)","[1169455,1169473)",31,14747
f5b934a7-5b14-4d6d-b0f6-95df8a48b5f6,"[741507,741527)","[1169593,1169634)",31,16096
07e79630-79f2-4e52-a13d-65107173d51a,"[741527,741584)","[1169638,1169712)",31,16097
2d03e227-89ee-4c2a-85a1-c9dceec5400d,"[741584,741648)","[1169720,1169803)",31,16098
89eae5e0-f1f7-40dd-b032-2a217483ab12,"[741648,741705)","[1169833,1169895)",31,16099
831ecef6-286b-46ec-a960-95ffb57d961f,"[741705,741754)","[1170087,1170134)",31,16100
ef7d3ce1-f0d4-4f04-a386-a9f7ab1d6283,"[741754,741810)","[1170378,1170442)",31,16101
b04ba44f-49ac-49f6-95eb-3436d029a1fc,"[741810,741843)","[1170458,1170491)",31,16102
eb1950c2-03bb-4400-b034-43c123ea28c4,"[741843,741906)","[1170660,1170754)",31,16103
53d700e2-88fe-4bd1-878d-cae3a0f06fa0,"[741906,741911)","[1171047,1171060)",31,14747
f981c1dc-f643-4744-b361-867b6767d6b6,"[741911,741919)","[1171550,1171562)",31,15633
01908135-b3ef-45d4-8495-57cc3f5594c9,"[741919,741924)","[1171656,1171670)",31,14747
a1085d2a-72af-4981-a733-6256df9379f8,"[741924,741956)","[1171725,1171789)",31,16104
fdae8e3d-afd4-4315-912e-f98edc124dba,"[741956,741970)","[1172155,1172176)",31,14977
25169fad-544c-43d4-9ef0-032462c8bcad,"[741970,741975)","[1173105,1173134)",31,14747
fccd9ff1-350d-4e4a-801b-fb48d18b2ebe,"[741975,742003)","[1173193,1173237)",31,16105
742b7a90-b952-463b-9c2e-d2850dbb4448,"[742003,742069)","[1173425,1173511)",31,16106
b8022446-b135-418c-a216-7024672c228d,"[742069,742175)","[1173515,1173646)",31,16107
28fb05d4-a62b-44ab-8a4b-456a0b21474f,"[742175,742199)","[1173651,1173683)",31,16108
7a7a73ee-421d-4743-897d-a60a8bb55d3b,"[742199,742204)","[1173790,1173802)",31,14747
f119ec94-d0f2-4c9c-813c-898e8d9c2f83,"[742204,742209)","[1174015,1174030)",31,14747
507f2bd2-187e-42d4-93a8-1e7f660e0a10,"[742209,742228)","[1174243,1174304)",31,16109
e36c4e87-1890-41b0-b578-232beb60531b,"[742228,742233)","[1174478,1174494)",31,14747
1d7d33ac-458c-4dd0-978f-6fe1d3ea32c3,"[742233,742236)","[1174650,1174668)",31,70
43cdecdb-de92-49d3-b894-4c554bcf2abc,"[742236,742244)","[1174776,1174789)",31,15387
8a49754c-5ef1-468d-8750-4e69234f4720,"[742244,742250)","[1085478,1085504)",100,465
bd1ba243-d0a9-4f71-9b85-882d4f5e23ee,"[742250,742256)","[1086224,1086245)",100,465
4bc97a5e-0ca4-4698-a9cd-87f37481c32a,"[742256,742264)","[1088472,1088511)",100,14710
5005443d-412e-4a10-8a09-18b5f743842b,"[742264,742270)","[1094235,1094251)",100,465
c0ca139c-f784-4be4-a482-e5dd487d9386,"[742270,742276)","[1098023,1098051)",100,465
f09350d0-8c08-46e3-b32e-5983fe8c86c2,"[742276,742282)","[1099141,1099158)",100,465
bd9e4fa8-5c18-4b83-b65a-0a69bcd021f6,"[742282,742291)","[1099440,1099469)",100,480
5d971e7c-13b5-43b6-b61c-4f19994ca34a,"[742291,742297)","[1099528,1099571)",100,465
dabc7623-e0ba-490b-bf99-3f7bf2caceeb,"[742297,742303)","[1099629,1099648)",100,465
f8e3ebf3-3ce4-4596-bd1c-f1d2e78da7cb,"[742303,742309)","[1100098,1100133)",100,465
4cbfe851-f1c9-4be7-b39d-f08075424187,"[742309,742317)","[1100520,1100534)",100,14710
2e5aa526-f36e-429c-a24a-f605a2c831e0,"[742317,742323)","[1100703,1100721)",100,465
cb37ad35-4053-49b4-b073-c26baf07e445,"[742323,742329)","[1102398,1102406)",100,465
3dec6c58-bcad-46a6-8b45-94d0a7e8f319,"[742329,742335)","[1103778,1103791)",100,465
89f73c39-5637-458b-8a57-9612cdef3058,"[742335,742346)","[1103999,1104034)",100,955
e3b80fce-bfbe-4cb1-969d-4506d04d667c,"[742346,742354)","[1104348,1104392)",100,14710
c7d2d94b-7579-435a-85f4-76f2ae3c047a,"[742354,742360)","[1105167,1105194)",100,465
